file_name,text
ChristianAngeloRamirez_20260530_103905.png,Nagpatong siya og libro ibabaw sa mesa.
ChristianAngeloRamirez_20260530_103945.png,Gikarga ang tubig ngadto sa tangke.
ChristianAngeloRamirez_20260530_104030.png,Nagpaambit ang lider sa iyang kasinatian.
ChristianAngeloRamirez_20260530_104108.png,Gihipos ang mga gamit human sa kalihokan.
ChristianAngeloRamirez_20260530_104141.png,Nagbansay sila alang sa kompetisyon.
ChristianAngeloRamirez_20260530_104219.png,Gipaligid sa bata ang ligid sa karsada.
ChristianAngeloRamirez_20260530_104300.png,Nag-abang kami og sakyanan para sa biyahe.
ChristianAngeloRamirez_20260530_104340.png,Gisukit ang ngalan sa kahoy nga plaka.
ChristianAngeloRamirez_20260530_104429.png,Nagpalit ko og binhi para sa tanaman.
ChristianAngeloRamirez_20260530_104506.png,Gibalik sa librarya ang nahulam nga libro.
ChristianAngeloRamirez_20260530_104539.png,Nagdugang siya og asin sa sabaw.
ChristianAngeloRamirez_20260530_104615.png,Gisusi ang kahimtang sa tulay human sa ulan.
ChristianAngeloRamirez_20260530_104647.png,Nagdrowing ang estudyante og mapa.
ChristianAngeloRamirez_20260530_104723.png,Gipahimutang ang mga cone sa karsada.
ChristianAngeloRamirez_20260530_104806.png,Nag-abli siya sa kahon pinaagi sa cutter.
ChristianAngeloRamirez_20260530_104843.png,Gikuha sa kolektor ang basura matag buntag.
ChristianAngeloRamirez_20260530_104922.png,Nagbalhin sila sa bag-ong pinuy-anan.
ChristianAngeloRamirez_20260530_104952.png,Gipalong sa technician ang main switch.
ChristianAngeloRamirez_20260530_105021.png,Nag-ihaw sila og isda sa baybayon.
ChristianAngeloRamirez_20260530_105053.png,Gibutang ang mga gamit sa compartment.
ChristianAngeloRamirez_20260530_105135.png,Nagsukod ang engineer sa gilay-on sa lote.
ChristianAngeloRamirez_20260530_105207.png,Gisul-ob sa atleta ang iyang medalya.
ChristianAngeloRamirez_20260530_105301.png,Nag-andam sila og mga lamesa para sa panagtigom.
ChristianAngeloRamirez_20260530_105337.png,Giduso ang wheelchair ngadto sa elevator.
ChristianAngeloRamirez_20260530_105404.png,Naglibot kami sa parke sa hapon.
ChristianAngeloRamirez_20260530_105448.png,Gibukhad ang mapa aron makita ang rota.
ChristianAngeloRamirez_20260530_105554.png,Gipahimutang ang monitor sa ibabaw sa estante.
ChristianAngeloRamirez_20260530_105717.png,Nag-abot ang trak nga puno sa materyales.
ChristianAngeloRamirez_20260530_105749.png,Gisuksok niya ang sobre sa mailbox.
ChristianAngeloRamirez_20260530_105826.png,Nag-ayo sila sa atop nga gituloan.
ChristianAngeloRamirez_20260530_105909.png,Gibira ang karomata pinaagi sa kabaw.
ChristianAngeloRamirez_20260530_105938.png,Nagsag-ob siya og humay sa sako.
ChristianAngeloRamirez_20260530_110015.png,Gipahimutang ang mga frame sa dingding.
ChristianAngeloRamirez_20260530_110053.png,Nagtuon ko sa silid-basahan hangtod gabii.
ChristianAngeloRamirez_20260530_110125.png,Gisudlan ang tangke og diesel.
ChristianAngeloRamirez_20260530_110154.png,Nagpatigbabaw ang kahayag sa buntag.
ChristianAngeloRamirez_20260530_110233.png,Gibayaw sa crane ang bug-at nga kagamitan.
ChristianAngeloRamirez_20260530_110313.png,Nagpamutos sila og pagkaon para sa biyahero.
ChristianAngeloRamirez_20260530_110343.png,Gisul-ob niya ang ID samtang naa sa opisina.
ChristianAngeloRamirez_20260530_110419.png,Naglikay ang drayber sa dakong lungag.
ChristianAngeloRamirez_20260530_110456.png,Gipalapad ang kanal aron malikayan ang baha.
ChristianAngeloRamirez_20260530_110535.png,Nagbitad siya og pisi aron masukod ang lugar.
ChristianAngeloRamirez_20260530_110614.png,Gisunod sa grupo ang iskedyul sa kalihokan.
ChristianAngeloRamirez_20260530_110656.png,Nagpahibalo ang administrador sa bag-ong lagda.
ChristianAngeloRamirez_20260530_110736.png,Gipahimutang ang mga kahon sumala sa numero.
ChristianAngeloRamirez_20260530_110816.png,Nagrekord siya sa tingog gamit ang mikropono.
ChristianAngeloRamirez_20260530_110903.png,Gisusi pag-usab ang inventory sa bodega.
ChristianAngeloRamirez_20260530_110944.png,Nag-atiman sila sa mga kahayopan sa uma.
ChristianAngeloRamirez_20260530_111042.png,Gipalig-on ang poste pinaagi sa semento.
ChristianAngeloRamirez_20260530_111121.png,Nagbutang ko og bookmark sa akong libro.
ChristianAngeloRamirez_20260530_111155.png,Gisibog ang kurtina aron mosulod ang kahayag.
ChristianAngeloRamirez_20260530_111229.png,Nag-abono sila sa mga tanom sa umahan.
ChristianAngeloRamirez_20260530_111328.png,Gipili sa mamalitay ang pinakahinog nga mangga.
ChristianAngeloRamirez_20260530_111426.png,Nagpasaka siya og report sa supervisor.
ChristianAngeloRamirez_20260530_111508.png,Gipahimutang ang speaker duol sa entablado.
ChristianAngeloRamirez_20260530_111549.png,Nagpalit ko og envelope sa bookstore.
ChristianAngeloRamirez_20260530_111635.png,Gisalod ang mga gamit sa luggage compartment.
ChristianAngeloRamirez_20260530_111715.png,Nagdawat sila og donasyon gikan sa komunidad.
ChristianAngeloRamirez_20260530_111745.png,Gipanglimpyo ang pasilyo sa building.
ChristianAngeloRamirez_20260530_111817.png,Naglakaw ang mga turista palibot sa plaza.
ChristianAngeloRamirez_20260530_111848.png,Gibutang ang helmet sa ibabaw sa kabinet.
ChristianAngeloRamirez_20260530_111915.png,Nagtabang siya sa pag-alsa sa lamesa.
ChristianAngeloRamirez_20260530_111941.png,Gisudlan og tubig ang fish tank.
ChristianAngeloRamirez_20260530_112019.png,Nagpahigayon sila og seminar sa barangay hall.
ChristianAngeloRamirez_20260530_112104.png,Gipangayo ang pirma sa tanan nga partisipante.
ChristianAngeloRamirez_20260530_112134.png,Nagbaligya siya og utanon sa merkado.
ChristianAngeloRamirez_20260530_112212.png,Gibutang ang extension ladder sa dingding.
ChristianAngeloRamirez_20260530_112245.png,Nagtuon ang mga aplikante alang sa eksam.
ChristianAngeloRamirez_20260530_112314.png,Gisusi ang brake fluid sa sakyanan.
ChristianAngeloRamirez_20260530_112356.png,Nagpahulay ang mag-uuma ilawom sa kahoy.
ChristianAngeloRamirez_20260530_112433.png,Gipalit nila ang mga materyales para sa exhibit.
ChristianAngeloRamirez_20260530_112511.png,Nagbutang siya og kandado sa ganghaan.
ChristianAngeloRamirez_20260530_112550.png,Gikuskos ang sapin aron mawagtang ang lapok.
ChristianAngeloRamirez_20260530_112622.png,Naghatag ang maestro og dugang nga buluhaton.
ChristianAngeloRamirez_20260530_112944.png,Gipahimutang ang mga dekorasyon sa entablado.
ChristianAngeloRamirez_20260530_113036.png,Nagmonitor sila sa dagan sa proyekto.
ChristianAngeloRamirez_20260530_113138.png,Gisukod ang kahabogon sa building gamit ang instrumento.
